x_uncompressed,y_uncompressed,z_uncompressed,z_decompressed,y_decompressed,z_decompressed,distance
8.887,8.263,-1.066,-1.066,8.262,8.886,0.00141344
8.85,8.28,-1.065,-1.066,8.279,8.85,0.00141377
8.781,8.268,-1.059,-1.06,8.267,8.78,0.00173137
8.747,8.288,-1.057,-1.058,8.287,8.746,0.00173137
8.677,8.274,-1.051,-1.051,8.273,8.676,0.00141344
8.643,8.293,-1.05,-1.05,8.292,8.642,0.00141411
8.588,8.293,-1.046,-1.047,8.292,8.588,0.00141453
8.548,8.28,-1.042,-1.043,8.279,8.548,0.00141377
8.495,8.28,-1.038,-1.038,8.279,8.494,0.00141344
8.451,8.29,-1.035,-1.035,8.289,8.45,0.00141411
8.391,8.283,-1.03,-1.03,8.282,8.39,0.00141344
8.337,8.282,-1.026,-1.027,8.281,8.336,0.00173137
8.293,8.29,-1.024,-1.025,8.289,8.292,0.00173193
8.237,8.286,-1.019,-1.02,8.285,8.237,0.00141445
8.206,8.281,-1.017,-1.017,8.28,8.206,0.000999451
8.164,8.291,-1.014,-1.015,8.291,8.163,0.00141377
8.113,8.291,-1.011,-1.012,8.291,8.112,0.00141377
8.059,8.288,-1.006,-1.007,8.287,8.058,0.00173137
8.012,8.292,-1.003,-1.004,8.291,8.011,0.00173137
7.974,8.304,-1.001,-1.002,8.303,7.973,0.00173165
8.012,8.397,-1.011,-1.012,8.397,8.011,0.00141377
8.039,8.451,-1.017,-1.017,8.45,8.038,0.00141411
8.016,8.48,-1.018,-1.019,8.479,8.015,0.00173144
8.008,8.524,-1.021,-1.022,8.523,8.008,0.00141377
8.005,8.576,-1.024,-1.025,8.575,8.004,0.00173193
7.997,8.621,-1.027,-1.027,8.621,7.996,0.000999928
7.994,8.672,-1.031,-1.032,8.671,7.993,0.00173165
7.969,8.699,-1.031,-1.032,8.699,7.968,0.00141377
7.931,8.685,-1.027,-1.027,8.685,7.93,0.000999928
7.887,8.692,-1.025,-1.025,8.692,7.886,0.000999928
7.806,8.658,-1.017,-1.017,8.657,7.805,0.00141377
7.715,8.612,-1.007,-1.007,8.612,7.714,0.000999928
7.672,8.618,-1.004,-1.004,8.617,7.671,0.00141344
7.619,8.612,-1,-1,8.612,7.618,0.000999928
7.576,8.618,-0.997,-0.997,8.617,7.575,0.00141377
7.321,8.382,-0.961,-0.962,8.381,7.32,0.00173168
7.226,8.301,-0.948,-0.949,8.3,7.225,0.00173141
7.216,8.341,-0.951,-0.951,8.34,7.215,0.00141377
7.17,8.341,-0.948,-0.949,8.34,7.169,0.00173168
7.144,8.364,-0.948,-0.949,8.364,7.143,0.00141415
7.099,8.365,-0.945,-0.945,8.364,7.098,0.00141377
7.049,8.358,-0.941,-0.941,8.357,7.048,0.00141344
7.038,8.399,-0.943,-0.944,8.398,7.037,0.00173168
7.06,8.453,-0.949,-0.95,8.452,7.059,0.00173141
7.222,8.701,-0.98,-0.981,8.7,7.221,0.00173224
7.033,8.638,-0.962,-0.963,8.637,7.032,0.00173168
7.008,8.663,-0.963,-0.963,8.662,7.007,0.00141344
6.99,8.696,-0.964,-0.964,8.695,6.989,0.00141344
6.961,8.688,-0.962,-0.963,8.687,6.96,0.00173168
6.976,8.763,-0.969,-0.969,8.762,6.975,0.00141344
6.998,8.847,-0.977,-0.977,8.846,6.997,0.00141377
6.996,8.901,-0.981,-0.982,8.9,6.995,0.00173141
6.98,8.939,-0.984,-0.985,8.938,6.979,0.00173168
6.967,8.98,-0.986,-0.987,8.979,6.966,0.00173168
7.001,9.082,-0.997,-0.997,9.081,7,0.00141344
6.978,9.112,-0.998,-0.999,9.112,6.977,0.00141415
6.976,9.138,-1,-1,9.137,6.975,0.00141344
7.034,9.334,-1.02,-1.02,9.333,7.033,0.00141344
7.063,9.434,-1.03,-1.03,9.433,7.062,0.00141377
7.03,9.452,-1.029,-1.03,9.451,7.029,0.00173165
7.031,9.515,-1.035,-1.035,9.515,7.03,0.000999928
7.023,9.568,-1.039,-1.04,9.567,7.022,0.00173137
7.059,9.775,-1.058,-1.058,9.774,7.058,0.00141377
11.045,8.292,-1.332,-1.333,8.291,11.044,0.00173137
11.045,8.318,-1.334,-1.334,8.317,11.044,0.00141344
11.031,8.363,-1.336,-1.336,8.362,11.03,0.00141344
11.014,8.405,-1.337,-1.338,8.404,11.013,0.00173199
10.778,8.278,-1.308,-1.308,8.277,10.777,0.00141344
10.671,8.302,-1.3,-1.3,8.301,10.67,0.00141344
10.547,8.259,-1.286,-1.287,8.258,10.546,0.00173193
10.529,8.271,-1.285,-1.285,8.27,10.529,0.000999451
10.475,8.282,-1.281,-1.282,8.281,10.475,0.00141377
10.409,8.283,-1.276,-1.277,8.282,10.409,0.00141377
10.406,8.334,-1.279,-1.28,8.333,10.405,0.00173137
10.281,8.287,-1.265,-1.265,8.286,10.28,0.00141344
10.216,8.288,-1.259,-1.259,8.287,10.215,0.00141344
10.158,8.293,-1.255,-1.255,8.292,10.157,0.00141411
10.129,8.297,-1.252,-1.252,8.296,10.128,0.00141344
10.145,8.363,-1.258,-1.259,8.362,10.145,0.00141377
10.124,8.399,-1.259,-1.259,8.398,10.123,0.00141344
9.971,8.325,-1.241,-1.242,8.324,9.97,0.00173137
9.892,8.312,-1.233,-1.234,8.312,9.891,0.00141445
9.852,8.331,-1.231,-1.231,8.331,9.851,0.0010004
9.79,8.331,-1.226,-1.226,8.331,9.789,0.000999451
9.718,8.296,-1.217,-1.218,8.295,9.718,0.00141386
9.671,8.308,-1.214,-1.214,8.307,9.67,0.00141344
9.622,8.319,-1.211,-1.211,8.318,9.621,0.00141411
9.557,8.315,-1.205,-1.206,8.314,9.556,0.00173137
9.511,8.328,-1.202,-1.203,8.327,9.51,0.00173137
9.458,8.334,-1.198,-1.198,8.333,9.457,0.00141344
9.396,8.332,-1.193,-1.193,8.331,9.395,0.00141344
9.341,8.335,-1.189,-1.19,8.334,9.34,0.00173144
9.296,8.322,-1.184,-1.185,8.321,9.295,0.00173137
9.233,8.318,-1.179,-1.18,8.317,9.232,0.00173137
9.179,8.321,-1.174,-1.175,8.32,9.178,0.00173137
9.122,8.322,-1.17,-1.17,8.321,9.121,0.00141344
9.068,8.325,-1.166,-1.167,8.324,9.067,0.00173144
9.022,8.334,-1.162,-1.162,8.333,9.022,0.000999451
8.958,8.327,-1.157,-1.157,8.326,8.957,0.00141344
8.92,8.318,-1.153,-1.153,8.317,8.919,0.00141344
8.865,8.319,-1.149,-1.15,8.318,8.864,0.00173193
8.803,8.313,-1.143,-1.144,8.312,8.803,0.00141386
8.761,8.325,-1.141,-1.142,8.324,8.76,0.00173137
8.72,8.339,-1.138,-1.139,8.338,8.72,0.00141386
8.654,8.328,-1.132,-1.132,8.327,8.654,0.000999451
8.603,8.331,-1.128,-1.129,8.331,8.602,0.00141377
8.568,8.323,-1.125,-1.125,8.322,8.567,0.00141344
8.517,8.326,-1.121,-1.122,8.325,8.516,0.00173248
8.461,8.323,-1.117,-1.117,8.322,8.461,0.000999451
8.413,8.327,-1.113,-1.114,8.326,8.412,0.00173137
8.367,8.334,-1.11,-1.111,8.333,8.366,0.00173137
8.317,8.336,-1.106,-1.106,8.336,8.317,0
8.264,8.335,-1.102,-1.102,8.334,8.263,0.00141344
8.24,8.337,-1.1,-1.101,8.336,8.239,0.00173137
8.188,8.337,-1.096,-1.096,8.336,8.187,0.00141344
8.129,8.329,-1.091,-1.091,8.329,8.128,0.000999451
8.083,8.334,-1.088,-1.089,8.333,8.082,0.00173137
8.119,8.424,-1.098,-1.099,8.423,8.119,0.00141377
8.135,8.494,-1.105,-1.106,8.494,8.134,0.00141445
8.128,8.54,-1.108,-1.109,8.539,8.128,0.00141377
8.14,8.607,-1.114,-1.114,8.607,8.14,0
8.157,8.652,-1.119,-1.119,8.652,8.156,0.000999451
7.883,8.413,-1.079,-1.079,8.412,7.882,0.00141344
7.758,8.331,-1.063,-1.063,8.331,7.757,0.000999451
7.711,8.334,-1.059,-1.06,8.333,7.71,0.00173165
7.67,8.342,-1.057,-1.058,8.341,7.669,0.00173165
7.625,8.345,-1.054,-1.055,8.345,7.624,0.00141411
7.587,8.356,-1.052,-1.053,8.355,7.586,0.00173137
7.582,8.377,-1.053,-1.053,8.376,7.581,0.00141344
7.551,8.396,-1.053,-1.053,8.395,7.55,0.00141377
7.574,8.475,-1.061,-1.061,8.475,7.573,0.000999451
7.676,8.644,-1.082,-1.083,8.643,7.675,0.00173165
7.62,8.636,-1.078,-1.078,8.635,7.619,0.00141344
7.602,8.67,-1.079,-1.079,8.669,7.601,0.00141377
7.386,8.476,-1.047,-1.048,8.475,7.385,0.00173165
7.267,8.366,-1.029,-1.03,8.365,7.266,0.00173165
7.284,8.438,-1.037,-1.037,8.437,7.283,0.00141344
7.221,8.419,-1.03,-1.03,8.418,7.22,0.00141377
7.181,8.425,-1.028,-1.028,8.424,7.18,0.00141445
7.141,8.432,-1.026,-1.027,8.431,7.14,0.00173137
7.057,8.386,-1.016,-1.017,8.385,7.056,0.00173165
7.105,8.497,-1.029,-1.03,8.496,7.104,0.00173165
7.098,8.544,-1.032,-1.032,8.543,7.097,0.00141377
7.106,8.581,-1.036,-1.037,8.581,7.105,0.00141377
7.093,8.62,-1.038,-1.038,8.619,7.092,0.00141344
7.085,8.665,-1.042,-1.043,8.664,7.084,0.00173165
7.073,8.706,-1.044,-1.045,8.706,7.072,0.00141411
7.043,8.725,-1.044,-1.045,8.725,7.042,0.00141411
7.039,8.777,-1.048,-1.048,8.777,7.038,0.000999928
7.053,8.852,-1.056,-1.056,8.851,7.052,0.00141445
7.08,8.914,-1.063,-1.063,8.913,7.079,0.00141344
7.084,8.977,-1.069,-1.07,8.976,7.083,0.00173227
7.08,9.031,-1.073,-1.073,9.03,7.079,0.00141344
7.076,9.084,-1.077,-1.078,9.083,7.075,0.00173165
7.074,9.141,-1.082,-1.083,9.14,7.073,0.00173137
7.084,9.214,-1.089,-1.089,9.213,7.083,0.00141377
7.088,9.279,-1.095,-1.096,9.279,7.087,0.00141377
7.103,9.36,-1.103,-1.104,9.359,7.102,0.00173165
7.124,9.419,-1.11,-1.111,9.418,7.123,0.00173165
7.125,9.482,-1.116,-1.117,9.482,7.124,0.00141411
7.092,9.5,-1.115,-1.116,9.499,7.091,0.00173172
7.101,9.575,-1.122,-1.122,9.574,7.1,0.00141344
7.091,9.624,-1.126,-1.127,9.623,7.09,0.00173165
7.147,9.765,-1.142,-1.142,9.765,7.146,0.000999451
7.154,9.839,-1.149,-1.15,9.838,7.153,0.00173137
11.006,8.243,-1.41,-1.41,8.242,11.005,0.00141344
10.999,8.292,-1.413,-1.413,8.291,10.998,0.00141344
10.966,8.321,-1.412,-1.412,8.32,10.965,0.00141344
10.845,8.257,-1.396,-1.397,8.256,10.845,0.00141377
10.64,8.26,-1.377,-1.377,8.259,10.64,0.0010004
10.556,8.249,-1.368,-1.369,8.248,10.555,0.00173137
10.494,8.254,-1.363,-1.364,8.253,10.494,0.00141377
10.42,8.248,-1.356,-1.356,8.247,10.419,0.00141344
10.388,8.25,-1.353,-1.354,8.249,10.387,0.00173137
10.309,8.241,-1.345,-1.346,8.24,10.308,0.00173137
10.268,8.26,-1.343,-1.344,8.259,10.267,0.00173193
10.072,8.261,-1.325,-1.326,8.26,10.071,0.00173137
10.068,8.311,-1.328,-1.328,8.31,10.067,0.00141344
10.072,8.368,-1.333,-1.333,8.367,10.071,0.00141344
10.318,8.598,-1.372,-1.372,8.597,10.317,0.00141344
10.434,8.75,-1.394,-1.395,8.749,10.433,0.00173137
10.431,8.803,-1.398,-1.399,8.803,10.43,0.00141386
10.424,8.854,-1.401,-1.402,8.853,10.423,0.00173137
10.417,8.904,-1.405,-1.405,8.904,10.416,0.000999451
10.379,8.928,-1.403,-1.403,8.928,10.378,0.000999451
9.638,8.346,-1.293,-1.293,8.345,9.637,0.00141344
9.575,8.318,-1.285,-1.285,8.317,9.574,0.00141344
9.522,8.325,-1.281,-1.282,8.324,9.522,0.00141377
9.436,8.302,-1.272,-1.272,8.301,9.435,0.00141344
9.356,8.284,-1.263,-1.264,8.284,9.355,0.00141386
9.3,8.287,-1.259,-1.259,8.286,9.299,0.00141411
9.237,8.283,-1.253,-1.254,8.282,9.237,0.00141377
9.186,8.29,-1.249,-1.249,8.289,9.185,0.00141344
9.149,8.283,-1.245,-1.246,8.282,9.148,0.00173144
9.064,8.258,-1.236,-1.236,8.258,9.063,0.000999451
9.015,8.265,-1.232,-1.232,8.265,9.015,0
8.969,8.275,-1.229,-1.229,8.274,8.968,0.00141344
8.918,8.28,-1.225,-1.226,8.279,8.917,0.00173193
8.871,8.289,-1.222,-1.223,8.288,8.871,0.00141386
8.832,8.305,-1.219,-1.219,8.305,8.831,0.000999451
8.789,8.29,-1.215,-1.216,8.289,8.788,0.00173137
8.729,8.286,-1.209,-1.209,8.285,8.728,0.00141411
8.673,8.285,-1.204,-1.204,8.284,8.673,0.000999451
8.617,8.283,-1.199,-1.2,8.282,8.616,0.00173144
8.568,8.288,-1.196,-1.196,8.287,8.567,0.00141344
8.519,8.293,-1.192,-1.193,8.292,8.518,0.00173193
8.464,8.292,-1.187,-1.188,8.291,8.463,0.00173137
8.417,8.298,-1.184,-1.185,8.298,8.416,0.00141377
8.376,8.283,-1.179,-1.18,8.282,8.376,0.00141377
8.329,8.288,-1.176,-1.176,8.287,8.329,0.000999451
8.28,8.292,-1.172,-1.173,8.291,8.279,0.00173137
8.226,8.29,-1.167,-1.168,8.289,8.225,0.00173137
8.173,8.289,-1.163,-1.163,8.288,8.173,0.000999451
8.123,8.29,-1.159,-1.16,8.289,8.122,0.00173137
8.103,8.321,-1.16,-1.16,8.32,8.102,0.00141344
8.185,8.432,-1.176,-1.176,8.431,8.185,0.000999451
8.171,8.471,-1.178,-1.178,8.47,8.17,0.00141344
8.17,8.522,-1.182,-1.183,8.522,8.169,0.00141377
7.89,8.284,-1.139,-1.14,8.284,7.889,0.00141377
7.738,8.279,-1.127,-1.127,8.279,7.737,0.000999451
7.482,8.288,-1.107,-1.107,8.287,7.481,0.00141344
7.401,8.303,-1.102,-1.102,8.303,7.4,0.000999928
7.428,8.36,-1.109,-1.109,8.359,7.427,0.00141377
7.564,8.62,-1.143,-1.144,8.619,7.563,0.00173172
7.427,8.518,-1.123,-1.124,8.517,7.426,0.00173165
7.196,8.308,-1.087,-1.088,8.307,7.195,0.00173172
7.187,8.35,-1.09,-1.091,8.35,7.186,0.00141377
7.159,8.397,-1.092,-1.093,8.397,7.158,0.00141386
7.126,8.412,-1.091,-1.091,8.411,7.125,0.00141344
7.095,8.428,-1.09,-1.091,8.428,7.094,0.00141377
7.076,8.459,-1.091,-1.091,8.458,7.075,0.00141377
7.063,8.498,-1.094,-1.094,8.497,7.062,0.00141377
7.057,8.545,-1.098,-1.099,8.544,7.056,0.00173165
7.057,8.599,-1.102,-1.102,8.598,7.056,0.00141377
7.046,8.641,-1.106,-1.106,8.64,7.045,0.00141377
7.042,8.665,-1.107,-1.107,8.664,7.041,0.00141344
7.031,8.707,-1.11,-1.111,8.706,7.03,0.00173165
7.015,8.743,-1.112,-1.112,8.742,7.014,0.00141344
7.036,8.825,-1.122,-1.122,8.824,7.035,0.00141344
7.022,8.865,-1.124,-1.124,8.864,7.021,0.00141344
7.02,8.919,-1.129,-1.129,8.918,7.019,0.00141377
7.029,8.988,-1.136,-1.137,8.987,7.028,0.00173137
7.044,9.037,-1.142,-1.142,9.036,7.043,0.00141377
7.028,9.074,-1.144,-1.145,9.074,7.027,0.00141377
7.041,9.15,-1.152,-1.152,9.149,7.04,0.00141344
7.042,9.211,-1.158,-1.158,9.211,7.041,0.000999451
7.041,9.27,-1.163,-1.163,9.27,7.04,0.000999451
7.043,9.333,-1.169,-1.17,9.332,7.042,0.00173165
7.043,9.395,-1.175,-1.175,9.395,7.042,0.000999928
7.062,9.45,-1.181,-1.181,9.449,7.061,0.00141344
7.067,9.519,-1.188,-1.188,9.518,7.066,0.00141344
7.12,9.653,-1.204,-1.204,9.652,7.119,0.00141344
7.139,9.742,-1.214,-1.214,9.741,7.138,0.00141344
10.843,8.271,-1.475,-1.476,8.27,10.843,0.00141377
10.763,8.237,-1.465,-1.466,8.237,10.762,0.00141377
10.714,8.252,-1.461,-1.461,8.251,10.713,0.00141344
10.606,8.276,-1.452,-1.453,8.275,10.605,0.00173193
10.559,8.293,-1.449,-1.45,8.292,10.558,0.00173199
10.452,8.262,-1.436,-1.436,8.261,10.451,0.00141344
10.434,8.301,-1.438,-1.438,8.3,10.433,0.00141344
10.367,8.274,-1.429,-1.43,8.273,10.366,0.00173137
10.322,8.291,-1.426,-1.426,8.291,10.321,0.000999451
10.205,8.25,-1.412,-1.412,8.249,10.204,0.00141344
10.17,8.274,-1.41,-1.41,8.273,10.169,0.00141344
10.13,8.295,-1.408,-1.408,8.294,10.129,0.00141344
10.103,8.325,-1.408,-1.408,8.324,10.102,0.00141344
10.11,8.385,-1.413,-1.413,8.384,10.109,0.00141411
10.258,8.536,-1.439,-1.44,8.535,10.258,0.00141453
10.272,8.603,-1.446,-1.446,8.602,10.272,0.000999451
10.215,8.609,-1.441,-1.441,8.608,10.214,0.00141411
10.173,8.628,-1.438,-1.438,8.627,10.173,0.0010004
10.126,8.643,-1.435,-1.435,8.642,10.126,0.000999451
10.064,8.645,-1.43,-1.43,8.645,10.063,0.000999451
10.027,8.668,-1.428,-1.428,8.667,10.027,0.0010004
10.02,8.69,-1.429,-1.43,8.689,10.02,0.00141377
10.129,8.841,-1.451,-1.451,8.84,10.128,0.00141344
10.174,8.937,-1.463,-1.464,8.937,10.173,0.00141377
10.143,8.966,-1.463,-1.464,8.965,10.142,0.00173137
10.695,9.516,-1.558,-1.558,9.515,10.694,0.00141344
10.714,9.593,-1.566,-1.566,9.593,10.713,0.000999451
9.634,8.678,-1.393,-1.394,8.678,9.633,0.00141386
9.626,8.725,-1.396,-1.397,8.725,9.626,0.000999928
9.596,8.726,-1.393,-1.394,8.725,9.595,0.00173144
9.295,8.505,-1.347,-1.348,8.504,9.294,0.00173144
9.096,8.375,-1.319,-1.32,8.374,9.095,0.00173144
9.034,8.37,-1.313,-1.313,8.369,9.034,0.000999451
8.975,8.368,-1.307,-1.308,8.367,8.975,0.00141377
8.929,8.377,-1.304,-1.305,8.376,8.928,0.00173137
8.826,8.333,-1.291,-1.292,8.332,8.825,0.00173199
8.787,8.322,-1.287,-1.287,8.321,8.786,0.00141344
8.729,8.319,-1.281,-1.282,8.318,8.728,0.00173193
8.683,8.327,-1.278,-1.278,8.326,8.682,0.00141344
8.629,8.327,-1.273,-1.274,8.326,8.628,0.00173144
8.582,8.335,-1.269,-1.27,8.334,8.581,0.00173137
8.511,8.317,-1.262,-1.262,8.317,8.51,0.000999451
8.466,8.326,-1.259,-1.259,8.325,8.465,0.00141411
8.426,8.312,-1.254,-1.254,8.312,8.425,0.000999451
8.381,8.319,-1.25,-1.25,8.318,8.38,0.00141411
8.342,8.333,-1.248,-1.249,8.332,8.341,0.00173137
8.293,8.336,-1.244,-1.244,8.336,8.292,0.0010004
8.243,8.338,-1.24,-1.241,8.338,8.242,0.00141386
8.18,8.326,-1.234,-1.234,8.325,8.18,0.0010004
8.245,8.446,-1.25,-1.25,8.445,8.244,0.00141344
8.198,8.45,-1.246,-1.247,8.449,8.197,0.00173137
8.186,8.464,-1.246,-1.247,8.463,8.185,0.00173137
7.985,8.308,-1.215,-1.216,8.307,7.984,0.00173165
7.935,8.308,-1.211,-1.211,8.307,7.934,0.00141344
7.889,8.312,-1.208,-1.208,8.312,7.888,0.000999451
7.831,8.303,-1.202,-1.203,8.303,7.83,0.00141377
7.797,8.319,-1.201,-1.201,8.318,7.796,0.00141411
7.749,8.32,-1.197,-1.198,8.319,7.748,0.00173165
7.725,8.321,-1.195,-1.196,8.32,7.724,0.00173137
7.67,8.313,-1.189,-1.19,8.312,7.669,0.00173172
7.629,8.321,-1.187,-1.188,8.32,7.628,0.00173165
7.571,8.309,-1.181,-1.181,8.308,7.57,0.00141377
7.522,8.308,-1.177,-1.178,8.307,7.521,0.00173137
7.481,8.315,-1.174,-1.175,8.314,7.48,0.00173137
7.444,8.327,-1.172,-1.173,8.326,7.443,0.00173137
7.408,8.338,-1.17,-1.17,8.338,7.407,0.000999928
7.417,8.375,-1.174,-1.175,8.374,7.416,0.00173137
7.402,8.412,-1.176,-1.176,8.411,7.401,0.00141377
7.401,8.464,-1.181,-1.181,8.463,7.4,0.00141377
7.262,8.358,-1.16,-1.16,8.357,7.261,0.00141377
7.244,8.389,-1.162,-1.162,8.388,7.243,0.00141377
7.212,8.406,-1.161,-1.162,8.405,7.211,0.00173137
7.197,8.442,-1.163,-1.163,8.442,7.196,0.000999928
7.197,8.469,-1.165,-1.165,8.468,7.196,0.00141377
7.19,8.514,-1.169,-1.17,8.513,7.189,0.00173165
7.174,8.55,-1.171,-1.172,8.549,7.173,0.00173199
7.164,8.593,-1.174,-1.175,8.593,7.163,0.00141411
7.161,8.644,-1.179,-1.18,8.643,7.16,0.00173137
7.156,8.694,-1.183,-1.183,8.693,7.155,0.00141445
7.124,8.711,-1.182,-1.183,8.711,7.123,0.00141411
7.091,8.699,-1.179,-1.18,8.699,7.09,0.00141411
7.086,8.749,-1.183,-1.183,8.748,7.085,0.00141377
7.086,8.805,-1.188,-1.188,8.805,7.085,0.000999928
7.101,8.88,-1.197,-1.198,8.879,7.1,0.00173137
7.095,8.931,-1.201,-1.201,8.93,7.094,0.00141344
7.101,8.996,-1.208,-1.208,8.996,7.1,0.000999451
7.102,9.056,-1.214,-1.214,9.055,7.101,0.00141377
7.132,9.124,-1.222,-1.223,9.123,7.131,0.00173172
7.099,9.141,-1.222,-1.223,9.14,7.098,0.00173172
7.107,9.211,-1.229,-1.229,9.211,7.106,0.000999451
7.125,9.295,-1.239,-1.239,9.294,7.124,0.00141377
7.148,9.387,-1.249,-1.249,9.386,7.147,0.00141344
7.145,9.444,-1.255,-1.255,9.443,7.144,0.00141445
7.136,9.493,-1.259,-1.259,9.492,7.135,0.00141377
7.115,9.497,-1.258,-1.259,9.496,7.114,0.00173137
7.249,9.741,-1.291,-1.292,9.74,7.248,0.00173172
7.094,9.594,-1.266,-1.267,9.593,7.093,0.00173137
7.067,9.621,-1.266,-1.267,9.621,7.066,0.00141377
7.03,9.634,-1.265,-1.265,9.633,7.029,0.00141377
7.039,9.71,-1.273,-1.274,9.709,7.038,0.00173172
7.041,9.778,-1.28,-1.28,9.777,7.04,0.00141344
10.082,8.285,-1.47,-1.471,8.284,10.081,0.00173137
10.065,8.324,-1.471,-1.471,8.324,10.064,0.000999451
10.551,9.035,-1.577,-1.578,9.034,10.55,0.00173137
10.424,8.984,-1.561,-1.561,8.983,10.423,0.00141411
10.408,9.027,-1.563,-1.563,9.027,10.407,0.000999451
10.772,9.611,-1.647,-1.647,9.61,10.772,0.000999451
10.705,9.612,-1.641,-1.642,9.612,10.704,0.00141377
10.67,9.641,-1.64,-1.64,9.64,10.669,0.00141344
10.634,9.669,-1.639,-1.64,9.668,10.633,0.00173137
10.518,9.625,-1.624,-1.624,9.624,10.517,0.00141344
10.431,9.606,-1.614,-1.614,9.605,10.43,0.00141344
10.461,9.664,-1.622,-1.622,9.663,10.461,0.000999451
10.464,9.728,-1.628,-1.629,9.727,10.463,0.00173137
10.297,9.633,-1.604,-1.604,9.633,10.296,0.0010004
10.213,9.615,-1.595,-1.596,9.614,10.213,0.00141377
10.145,9.612,-1.588,-1.589,9.612,10.145,0.000999928
9.108,8.687,-1.411,-1.412,8.687,9.107,0.00141377
9.049,8.686,-1.405,-1.405,8.685,9.048,0.00141344
8.916,8.613,-1.386,-1.387,8.612,8.916,0.00141377
8.7,8.431,-1.35,-1.351,8.43,8.699,0.00173137
8.548,8.337,-1.328,-1.328,8.336,8.548,0.000999451
8.478,8.32,-1.32,-1.321,8.319,8.477,0.00173137
8.417,8.312,-1.314,-1.315,8.312,8.416,0.00141386
8.344,8.293,-1.305,-1.305,8.292,8.343,0.00141411
8.284,8.285,-1.299,-1.3,8.284,8.284,0.00141377
8.227,8.28,-1.294,-1.295,8.279,8.226,0.00173193
8.204,8.283,-1.292,-1.293,8.282,8.204,0.00141377
8.242,8.374,-1.304,-1.305,8.373,8.241,0.00173137
8.391,8.578,-1.336,-1.336,8.577,8.39,0.00141344
8.238,8.475,-1.312,-1.313,8.475,8.237,0.00141377
8.042,8.326,-1.281,-1.282,8.325,8.041,0.00173193
7.751,8.309,-1.254,-1.254,8.308,7.75,0.00141344
7.698,8.304,-1.249,-1.249,8.303,7.697,0.00141377
7.692,8.35,-1.253,-1.254,8.35,7.691,0.00141377
7.626,8.33,-1.245,-1.246,8.329,7.625,0.00173144
7.315,8.327,-1.218,-1.219,8.326,7.314,0.00173165
7.31,8.373,-1.222,-1.223,8.372,7.309,0.00173144
7.218,8.295,-1.207,-1.208,8.294,7.217,0.00173137
7.172,8.296,-1.203,-1.203,8.295,7.171,0.00141344
7.154,8.327,-1.205,-1.206,8.326,7.153,0.00173137
7.155,8.381,-1.21,-1.211,8.38,7.154,0.00173165
6.975,8.328,-1.19,-1.191,8.327,6.974,0.00173137
6.99,8.373,-1.196,-1.196,8.372,6.989,0.00141344
6.957,8.387,-1.194,-1.195,8.386,6.956,0.00173144
6.961,8.445,-1.201,-1.201,8.444,6.96,0.00141377
7.003,9.031,-1.262,-1.262,9.03,7.002,0.00141344
7.031,9.125,-1.274,-1.275,9.124,7.03,0.00173165
7.013,9.161,-1.276,-1.277,9.16,7.012,0.0017322
7.006,9.182,-1.278,-1.278,9.181,7.005,0.00141377
6.972,9.198,-1.277,-1.277,9.197,6.971,0.00141377
6.97,9.531,-1.311,-1.311,9.53,6.969,0.00141344
10.701,8.268,-1.625,-1.625,8.267,10.7,0.00141411
10.65,8.282,-1.62,-1.621,8.281,10.649,0.00173144
10.594,8.292,-1.615,-1.616,8.291,10.593,0.00173144
10.569,8.299,-1.613,-1.614,8.298,10.568,0.00173193
10.519,8.313,-1.609,-1.609,8.312,10.518,0.00141344
10.447,8.309,-1.601,-1.601,8.308,10.446,0.00141344
10.345,8.281,-1.588,-1.589,8.28,10.345,0.00141377
10.259,8.265,-1.578,-1.578,8.265,10.258,0.000999451
10.209,8.278,-1.574,-1.575,8.277,10.208,0.00173144
10.168,8.298,-1.571,-1.571,8.298,10.167,0.0010004
10.097,8.266,-1.561,-1.561,8.265,10.096,0.00141344
10.133,8.35,-1.572,-1.573,8.35,10.133,0.000999928
10.138,8.407,-1.577,-1.578,8.406,10.137,0.00173137
10.762,9.696,-1.754,-1.754,9.695,10.761,0.00141344
10.686,9.689,-1.746,-1.747,9.688,10.685,0.00173137
10.619,9.689,-1.739,-1.739,9.688,10.619,0.000999451
10.557,9.692,-1.734,-1.734,9.692,10.556,0.000999451
10.493,9.695,-1.727,-1.727,9.694,10.492,0.00141344
10.457,9.692,-1.724,-1.724,9.692,10.456,0.000999451
10.383,9.684,-1.716,-1.716,9.683,10.383,0.000999451
10.314,9.68,-1.708,-1.708,9.68,10.313,0.000999451
10.26,9.691,-1.704,-1.704,9.69,10.259,0.00141411
10.165,9.661,-1.692,-1.693,9.66,10.164,0.00173138
10.196,9.752,-1.704,-1.704,9.751,10.195,0.00141344
10.184,9.802,-1.707,-1.708,9.801,10.183,0.00173137
8.546,8.754,-1.451,-1.451,8.753,8.545,0.00141344
8.243,8.549,-1.402,-1.402,8.548,8.242,0.00141344
7.982,8.33,-1.357,-1.357,8.329,7.981,0.00141344
7.937,8.334,-1.353,-1.354,8.333,7.936,0.00173137
7.906,8.328,-1.35,-1.351,8.327,7.905,0.00173165
7.881,8.354,-1.35,-1.351,8.353,7.88,0.00173165
